CustomerID,Recency,Frequency,Monetary,R_quintile,F_quintile,M_quintile,Segment
12927,394,1,197.31,2,1,1,一般流失
12928,34,12,4304.89,4,5,5,活躍 VIP
12929,311,1,117.85,2,1,1,一般流失
12930,77,2,415.8,3,2,2,潛力新客
12931,21,57,92347.34,4,5,5,活躍 VIP
12932,538,8,1698.56,1,4,4,沈睡 VIP
12933,23,8,1687.03,4,4,4,活躍 VIP
12934,736,1,181.65,1,1,1,一般流失
12935,1,15,4243.86,5,5,5,活躍 VIP
12936,16,4,1063.9,5,3,3,一般活躍
12937,14,9,3097.61,5,5,5,活躍 VIP
12938,25,1,114.14,4,1,1,潛力新客
12939,63,20,25264.8,3,5,5,活躍 VIP
12940,54,2,913.54,4,2,3,潛力新客
12941,723,1,377.49,1,1,2,一般流失
12942,130,3,942.65,3,3,3,一般流失
12943,557,2,496.5,1,2,2,一般流失
12944,35,2,604.51,4,2,2,潛力新客
12945,287,2,900.11,2,2,3,一般流失
12946,436,1,324.45,1,1,2,一般流失
12947,143,6,1908.03,3,4,4,沈睡 VIP
12948,15,9,2317.43,5,5,4,活躍 VIP
12949,30,22,15526.7,4,5,5,活躍 VIP
12950,1,3,1843.0,5,3,4,一般活躍
12951,8,15,3213.7200000000003,5,5,5,活躍 VIP
12952,5,4,1387.79,5,3,4,一般活躍
12953,9,2,828.8100000000001,5,2,3,潛力新客
12954,638,1,162.45,1,1,1,一般流失
12955,0,11,4757.16,5,5,5,活躍 VIP
12956,305,4,521.89,2,3,2,一般流失
12957,9,13,8706.97,5,5,5,活躍 VIP
12958,399,2,539.49,2,2,2,一般流失
12959,483,1,150.95,1,1,1,一般流失
12960,413,4,1322.07,1,3,4,一般流失
12961,378,1,211.99,2,1,1,一般流失
12962,6,2,266.39,5,2,1,潛力新客
12963,7,12,3601.59,5,5,5,活躍 VIP
12964,436,1,132.24,1,1,1,一般流失
12965,88,1,771.91,3,1,3,潛力新客
12966,9,1,160.18,5,1,1,潛力新客
12967,357,3,4306.92,2,3,5,一般流失
12968,111,1,135.95,3,1,1,一般流失
12969,602,1,122.45,1,1,1,一般流失
12970,6,10,1524.97,5,5,4,活躍 VIP
12971,3,116,15972.79,5,5,5,活躍 VIP
12972,413,4,1161.2,1,3,3,一般流失
12973,413,1,385.55,1,1,2,一般流失
12974,197,2,408.95,2,2,2,一般流失
12975,436,6,2100.09,1,4,4,沈睡 VIP
12976,211,8,3156.38,2,4,5,沈睡 VIP
12977,155,4,517.63,3,3,2,一般流失
12978,384,5,2502.82,2,4,4,沈睡 VIP
12979,728,1,517.7,1,1,2,一般流失
12980,157,21,16245.78,3,5,5,沈睡 VIP
12981,29,2,372.21999999999997,4,2,2,潛力新客
12982,242,8,2744.81,2,4,4,沈睡 VIP
12983,597,1,490.08000000000004,1,1,2,一般流失
12984,18,1,97.5,5,1,1,潛力新客
12985,0,2,1239.38,5,2,3,潛力新客
12986,428,10,2729.84,1,5,4,沈睡 VIP
12987,73,5,1312.21,3,4,4,活躍 VIP
12988,291,1,535.32,2,1,2,一般流失
12989,2,33,13551.75,5,5,5,活躍 VIP
12990,30,7,955.5,4,4,3,一般活躍
12991,22,3,764.82,4,3,3,一般活躍
12992,724,1,93.35000000000001,1,1,1,一般流失
12993,22,8,1259.6299999999999,4,4,4,活躍 VIP
12994,3,3,974.4200000000001,5,3,3,一般活躍
12995,84,1,211.32,3,1,1,潛力新客
12996,375,1,355.5,2,1,2,一般流失
12997,21,8,2110.91,4,4,4,活躍 VIP
12998,492,3,920.08,1,3,3,一般流失
12999,195,3,455.88,2,3,2,一般流失
13000,106,4,1032.5,3,3,3,一般流失
13001,3,33,24172.100000000002,5,5,5,活躍 VIP
13002,317,3,414.13,2,3,2,一般流失
13003,105,3,149.05,3,3,1,一般流失
13004,11,36,11650.85,5,5,5,活躍 VIP
13005,173,4,999.68,3,3,3,一般流失
13006,55,1,81.57,4,1,1,潛力新客
13007,579,1,175.25,1,1,1,一般流失
13008,322,3,612.13,2,3,2,一般流失
13009,672,1,234.0,1,1,1,一般流失
13010,373,2,330.12,2,2,2,一般流失
13011,371,1,101.10000000000001,2,1,1,一般流失
13012,8,11,2972.83,5,5,5,活躍 VIP
13013,0,29,12625.77,5,5,5,活躍 VIP
13014,10,11,5381.08,5,5,5,活躍 VIP
13015,52,11,6586.42,4,5,5,活躍 VIP
13016,72,3,789.89,3,3,3,一般活躍
13017,6,1,204.0,5,1,1,潛力新客
13018,15,35,9763.16,5,5,5,活躍 VIP
13019,378,6,1229.95,2,4,3,一般流失
13020,562,2,618.96,1,2,3,一般流失
13021,3,17,4887.24,5,5,5,活躍 VIP
13022,429,1,65.3,1,1,1,一般流失
13023,63,3,1449.03,3,3,4,一般活躍
13024,470,2,555.87,1,2,2,一般流失
13025,731,1,323.39,1,1,2,一般流失
13026,0,9,1733.08,5,5,4,活躍 VIP
13027,113,19,17335.2,3,5,5,沈睡 VIP
13028,22,2,661.3199999999999,4,2,3,潛力新客
13029,30,5,1927.3,4,4,4,活躍 VIP
13030,10,2,1227.22,5,2,3,潛力新客
13031,406,5,3419.27,2,4,5,沈睡 VIP
13032,51,9,2843.55,4,5,4,活躍 VIP
13033,356,2,220.55,2,2,1,一般流失
13034,54,3,922.68,4,3,3,一般活躍
13035,73,3,1364.2,3,3,4,一般活躍
13036,684,1,307.1,1,1,2,一般流失
13037,137,12,3914.9500000000003,3,5,5,沈睡 VIP
13038,79,3,908.46,3,3,3,一般活躍
13039,583,4,1010.73,1,3,3,一般流失
13040,8,2,676.99,5,2,3,潛力新客
13041,450,4,799.13,1,3,3,一般流失
13042,597,3,1556.54,1,3,4,一般流失
13043,272,1,516.42,2,1,2,一般流失
13044,290,11,4853.9,2,5,5,沈睡 VIP
13045,98,3,808.92,3,3,3,一般流失
13046,30,3,949.25,4,3,3,一般活躍
13047,31,24,8795.16,4,5,5,活躍 VIP
13048,13,9,4084.21,5,5,5,活躍 VIP
13049,63,4,1408.24,3,3,4,一般活躍
13050,14,35,12344.53,5,5,5,活躍 VIP
13051,578,2,155.8,1,2,1,一般流失
13052,211,7,3168.53,2,4,5,沈睡 VIP
13053,621,1,127.65,1,1,1,一般流失
13055,77,4,2321.11,3,3,4,一般活躍
13056,550,1,209.48,1,1,1,一般流失
13057,529,3,722.09,1,3,3,一般流失
13058,24,3,271.40000000000003,4,3,1,一般活躍
13059,249,10,2303.17,2,5,4,沈睡 VIP
13060,253,1,307.53,2,1,2,一般流失
13061,71,1,248.61,3,1,1,潛力新客
13062,190,1,346.98,2,1,2,一般流失
13063,480,1,188.4,1,1,1,一般流失
13064,12,6,1680.74,5,4,4,活躍 VIP
13065,372,5,1260.91,2,4,4,沈睡 VIP
13066,23,2,470.8,4,2,2,潛力新客
13067,81,3,508.51,3,3,2,一般活躍
13068,9,2,344.0,5,2,2,潛力新客
13069,0,38,9683.13,5,5,5,活躍 VIP
13070,191,4,751.7,2,3,3,一般流失
13071,611,1,129.22,1,1,1,一般流失
13072,266,1,177.15,2,1,1,一般流失
13073,410,2,418.08,1,2,2,一般流失
13074,510,4,1378.74,1,3,4,一般流失
13075,129,1,919.61,3,1,3,一般流失
13076,457,1,135.4,1,1,1,一般流失
13077,0,11,3064.67,5,5,5,活躍 VIP
13078,2,57,29532.45,5,5,5,活躍 VIP
13079,3,6,419.18,5,4,2,一般活躍
13080,178,4,280.73,3,3,1,一般流失
13081,11,28,59205.15,5,5,5,活躍 VIP
13082,125,21,7335.75,3,5,5,沈睡 VIP
13083,3,3,395.43,5,3,2,一般活躍
13084,491,1,122.39999999999999,1,1,1,一般流失
13085,157,8,2433.28,3,4,4,沈睡 VIP
13086,382,1,439.33000000000004,2,1,2,一般流失
13087,725,1,313.64,1,1,2,一般流失
13088,416,1,236.11,1,1,1,一般流失
13089,2,203,116737.86,5,5,5,活躍 VIP
13090,8,24,14103.09,5,5,5,活躍 VIP
13091,27,3,2321.82,4,3,4,一般活躍
13092,70,12,2140.28,3,5,4,活躍 VIP
13093,275,55,54943.65,2,5,5,沈睡 VIP
13094,20,13,2433.1200000000003,4,5,4,活躍 VIP
13095,70,1,74.39999999999999,3,1,1,潛力新客
13096,393,1,419.70000000000005,2,1,2,一般流失
13097,32,28,13389.22,4,5,5,活躍 VIP
13098,0,28,28882.44,5,5,5,活躍 VIP
13099,98,1,207.35999999999999,3,1,1,一般流失
13101,233,4,695.4,2,3,3,一般流失
13102,0,37,11696.92,5,5,5,活躍 VIP
13103,39,3,709.64,4,3,3,一般活躍
13104,2,9,1709.1,5,5,4,活躍 VIP
13105,435,1,72.0,1,1,1,一般流失
13106,132,2,603.46,3,2,2,一般流失
13107,43,9,5253.07,4,5,5,活躍 VIP
13108,372,2,1098.52,2,2,3,一般流失
13109,59,3,1134.03,3,3,3,一般活躍
13110,30,12,2957.4700000000003,4,5,5,活躍 VIP
13111,718,1,321.88000000000005,1,1,2,一般流失
13112,540,1,20.6,1,1,1,一般流失
13113,0,37,18625.73,5,5,5,活躍 VIP
13114,730,1,234.38,1,1,1,一般流失
13115,11,10,5494.7,5,5,5,活躍 VIP
13116,137,1,501.14,3,1,2,一般流失
13117,21,18,2643.81,4,5,4,活躍 VIP
13118,19,9,2415.41,4,5,4,活躍 VIP
13119,668,1,134.9,1,1,1,一般流失
13120,238,1,30.599999999999998,2,1,1,一般流失
13121,268,1,283.73,2,1,1,一般流失
13122,93,2,922.39,3,2,3,一般流失
13123,472,2,506.75,1,2,2,一般流失
13124,89,4,4782.45,3,3,5,一般活躍
13125,523,1,158.57,1,1,1,一般流失
13126,4,13,3998.25,5,5,5,活躍 VIP
13127,77,1,259.17,3,1,1,潛力新客
13128,630,1,263.5,1,1,1,一般流失
13129,451,2,233.25,1,2,1,一般流失
13130,93,1,64.0,3,1,1,一般流失
13131,22,7,3313.77,4,4,5,活躍 VIP
13132,261,1,77.3,2,1,1,一般流失
13133,273,3,200.45000000000002,2,3,1,一般流失
13134,85,6,2475.23,3,4,4,活躍 VIP
13135,196,2,3371.45,2,2,5,一般流失
13136,55,13,6274.56,4,5,5,活躍 VIP
13137,10,16,7712.7,5,5,5,活躍 VIP
13138,21,7,1467.24,4,4,4,活躍 VIP
13139,15,8,8202.98,5,4,5,活躍 VIP
13140,107,5,1215.68,3,4,3,一般流失
13141,84,17,7668.58,3,5,5,活躍 VIP
13142,18,1,307.09,5,1,2,潛力新客
13143,584,1,405.1,1,1,2,一般流失
13144,332,2,135.35,2,2,1,一般流失
13145,39,7,1423.52,4,4,4,活躍 VIP
13146,25,1,228.91,4,1,1,潛力新客
13147,9,4,712.8000000000001,5,3,3,一般活躍
13148,28,26,8621.81,4,5,5,活躍 VIP
13149,13,4,1676.06,5,3,4,一般活躍
13150,483,3,449.96999999999997,1,3,2,一般流失
13151,295,3,2580.7400000000002,2,3,4,一般流失
13152,416,7,2146.38,1,4,4,沈睡 VIP
13153,5,1,486.22,5,1,2,潛力新客
13154,398,3,1624.84,2,3,4,一般流失
13155,32,6,1750.18,4,4,4,活躍 VIP
13156,384,3,1586.54,2,3,4,一般流失
13157,48,9,5687.36,4,5,5,活躍 VIP
13158,94,5,1508.18,3,4,4,沈睡 VIP
13159,8,4,1437.85,5,3,4,一般活躍
13160,21,1,91.8,4,1,1,潛力新客
13161,312,2,478.88,2,2,2,一般流失
13162,121,16,9275.49,3,5,5,沈睡 VIP
13163,609,1,17.65,1,1,1,一般流失
13164,568,2,372.2,1,2,2,一般流失
13165,45,3,1451.16,4,3,4,一般活躍
13166,282,2,884.18,2,2,3,一般流失
13167,18,5,1125.15,5,4,3,一般活躍
13168,35,5,1875.31,4,4,4,活躍 VIP
13169,63,3,840.08,3,3,3,一般活躍
13170,26,1,116.00999999999999,4,1,1,潛力新客
13171,21,3,468.41,4,3,2,一般活躍
13172,399,1,69.6,2,1,1,一般流失
13173,3,11,2639.35,5,5,4,活躍 VIP
13174,15,12,9494.84,5,5,5,活躍 VIP
13175,581,2,831.45,1,2,3,一般流失
13176,45,1,492.84,4,1,2,潛力新客
13177,64,2,512.2,3,2,2,潛力新客
13178,25,21,14059.19,4,5,5,活躍 VIP
13179,618,1,572.3100000000001,1,1,2,一般流失
13180,606,1,86.10000000000001,1,1,1,一般流失
13181,380,1,359.69,2,1,2,一般流失
13182,44,1,121.18,4,1,1,潛力新客
13183,7,15,7036.18,5,5,5,活躍 VIP
13184,14,10,1701.29,5,5,4,活躍 VIP
13185,267,1,71.4,2,1,1,一般流失
13186,39,3,1575.89,4,3,4,一般活躍
13187,336,4,367.01,2,3,2,一般流失
13188,10,1,114.60000000000001,5,1,1,潛力新客
13189,18,2,260.68,5,2,1,潛力新客
13190,543,3,570.66,1,3,2,一般流失
13191,657,1,164.69,1,1,1,一般流失
13192,94,6,2558.58,3,4,4,沈睡 VIP
13193,60,1,117.88,3,1,1,潛力新客
13194,135,2,472.78,3,2,2,一般流失
13195,413,1,172.38,1,1,1,一般流失
13196,10,7,3068.84,5,4,5,活躍 VIP
13197,609,1,373.01000000000005,1,1,2,一般流失
13198,9,8,4974.2300000000005,5,4,5,活躍 VIP
13199,3,67,16432.89,5,5,5,活躍 VIP
13200,18,4,870.09,5,3,3,一般活躍
13201,501,4,1240.6100000000001,1,3,3,一般流失
13202,393,7,1580.3,2,4,4,沈睡 VIP
13203,9,10,2648.25,5,5,4,活躍 VIP
13204,730,1,966.6600000000001,1,1,3,一般流失
13205,442,1,2803.2,1,1,4,一般流失
13206,399,13,8377.32,2,5,5,沈睡 VIP
13207,14,4,535.86,5,3,2,一般活躍
13208,58,9,1988.5,4,5,4,活躍 VIP
13209,29,13,8509.51,4,5,5,活躍 VIP
13210,93,1,353.48,3,1,2,一般流失
13211,9,10,2729.32,5,5,4,活躍 VIP
13212,19,3,788.08,4,3,3,一般活躍
13213,56,11,3851.52,4,5,5,活躍 VIP
13214,417,7,3264.23,1,4,5,沈睡 VIP
13215,401,1,81.6,2,1,1,一般流失
13216,267,1,333.74,2,1,2,一般流失
13217,121,4,666.48,3,3,3,一般流失
13218,126,1,62.63999999999999,3,1,1,一般流失
13219,617,1,76.23,1,1,1,一般流失
13220,77,5,1336.0900000000001,3,4,4,活躍 VIP
13221,239,2,847.41,2,2,3,一般流失
13222,576,1,88.5,1,1,1,一般流失
13223,199,6,969.1200000000001,2,4,3,一般流失
13224,59,2,2155.95,3,2,4,一般活躍
13225,2,16,16260.07,5,5,5,活躍 VIP
13226,272,2,312.46,2,2,2,一般流失
13227,201,1,257.7,2,1,1,一般流失
13228,80,1,358.0,3,1,2,潛力新客
13229,225,1,160.95,2,1,1,一般流失
13230,3,30,6360.78,5,5,5,活躍 VIP
13232,12,7,1357.6,5,4,4,活躍 VIP
13233,73,4,1176.46,3,3,3,一般活躍
13234,672,2,356.95,1,2,2,一般流失
13235,211,1,1031.07,2,1,3,一般流失
13236,24,2,744.85,4,2,3,潛力新客
13237,387,1,643.0,2,1,3,一般流失
13238,16,6,1006.63,5,4,3,一般活躍
13239,261,5,1594.69,2,4,4,沈睡 VIP
13240,95,8,1738.52,3,4,4,沈睡 VIP
13241,411,1,115.58,1,1,1,一般流失
13242,111,7,699.4,3,4,3,一般流失
13243,202,5,1278.04,2,4,4,沈睡 VIP
13244,92,1,121.74000000000001,3,1,1,一般流失
13245,50,2,989.22,4,2,3,潛力新客
13246,17,11,3387.43,5,5,5,活躍 VIP
13247,17,4,501.12,5,3,2,一般活躍
13248,124,2,465.68,3,2,2,一般流失
13249,91,9,1608.93,3,5,4,沈睡 VIP
13250,460,2,256.04,1,2,1,一般流失
13251,401,1,252.68,2,1,1,一般流失
13252,393,2,399.3,2,2,2,一般流失
13253,156,4,2951.11,3,3,4,一般流失
13254,375,1,51.410000000000004,2,1,1,一般流失
13255,8,3,904.46,5,3,3,一般活躍
13257,435,1,149.75,1,1,1,一般流失
13258,11,5,1035.18,5,4,3,一般活躍
13259,61,9,1433.38,3,5,4,活躍 VIP
13260,60,1,557.62,3,1,2,潛力新客
13261,268,2,944.1,2,2,3,一般流失
13262,262,3,573.45,2,3,2,一般流失
13263,0,39,8704.69,5,5,5,活躍 VIP
13264,442,1,722.5600000000001,1,1,3,一般流失
13265,52,5,2107.66,4,4,4,活躍 VIP
13266,10,19,6135.04,5,5,5,活躍 VIP
13267,2,36,9758.26,5,5,5,活躍 VIP
13268,17,11,3214.69,5,5,5,活躍 VIP
13269,0,28,8891.7,5,5,5,活躍 VIP
13270,365,1,1180.0,2,1,3,一般流失
13271,36,1,217.38,4,1,1,潛力新客
13272,30,2,276.56,4,2,1,潛力新客
13273,112,1,138.98,3,1,1,一般流失
13274,408,1,360.85,2,1,2,一般流失
13275,383,2,241.66,2,2,1,一般流失
13276,63,5,1939.26,3,4,4,活躍 VIP
13277,15,7,523.3,5,4,2,一般活躍
13278,40,4,1435.85,4,3,4,一般活躍
13279,77,1,137.75,3,1,1,潛力新客
13280,121,7,2322.63,3,4,4,沈睡 VIP
13281,438,1,350.85,1,1,2,一般流失
13282,17,4,1313.19,5,3,4,一般活躍
13283,59,4,373.36,3,3,2,一般活躍
13284,330,1,201.19,2,1,1,一般流失
13285,22,6,3364.59,4,4,5,活躍 VIP
13286,599,1,734.91,1,1,3,一般流失
13287,602,3,781.59,1,3,3,一般流失
13288,442,5,927.61,1,4,3,一般流失
13289,723,1,307.95,1,1,2,一般流失
13290,437,1,208.63,1,1,1,一般流失
13291,155,11,3320.84,3,5,5,沈睡 VIP
13292,38,5,994.51,4,4,3,一般活躍
13293,391,6,1192.94,2,4,3,一般流失
13294,189,3,1689.53,2,3,4,一般流失
13295,359,4,1101.97,2,3,3,一般流失
13296,136,6,792.51,3,4,3,一般流失
13297,7,7,4368.62,5,4,5,活躍 VIP
13298,0,1,360.0,5,1,2,潛力新客
13299,267,3,1218.7,2,3,3,一般流失
13300,168,3,1285.51,3,3,4,一般流失
13301,103,4,618.09,3,3,2,一般流失
13302,154,2,159.2,3,2,1,一般流失
13303,399,1,61.72,2,1,1,一般流失
13304,350,4,1217.99,2,3,3,一般流失
13305,3,16,3754.71,5,5,5,活躍 VIP
13306,429,1,53.65,1,1,1,一般流失
13307,119,3,273.34,3,3,1,一般流失
13308,22,4,1670.3700000000001,4,3,4,一般活躍
13309,6,6,1706.3700000000001,5,4,4,活躍 VIP
13310,27,5,1541.2,4,4,4,活躍 VIP
13311,3,2,598.57,5,2,2,潛力新客
13312,450,1,124.75,1,1,1,一般流失
13313,21,12,3445.32,4,5,5,活躍 VIP
13314,1,3,775.94,5,3,3,一般活躍
13315,688,1,310.26,1,1,2,一般流失
13316,36,10,13191.57,4,5,5,活躍 VIP
13317,65,19,6486.091,3,5,5,活躍 VIP
13318,0,3,640.76,5,3,3,一般活躍
13319,4,58,22082.5,5,5,5,活躍 VIP
13320,77,6,2228.1,3,4,4,活躍 VIP
13321,71,2,567.36,3,2,2,潛力新客
13322,16,1,199.48000000000002,5,1,1,潛力新客
13323,2,5,787.85,5,4,3,一般活躍
13324,35,18,10513.47,4,5,5,活躍 VIP
13325,81,1,675.3,3,1,3,潛力新客
13326,431,1,281.76,1,1,1,一般流失
13327,38,20,9879.48,4,5,5,活躍 VIP
13328,315,1,1308.48,2,1,4,一般流失
13329,31,8,5112.97,4,4,5,活躍 VIP
13330,92,6,2806.18,3,4,4,沈睡 VIP
13331,401,1,262.4,2,1,1,一般流失
13332,13,1,350.9,5,1,2,潛力新客
13333,410,3,1015.74,1,3,3,一般流失
13334,81,5,6263.75,3,4,5,活躍 VIP
13336,76,1,795.12,3,1,3,潛力新客
13337,545,1,1575.26,1,1,4,一般流失
13338,157,4,2445.62,3,3,4,一般流失
13339,200,1,860.12,2,1,3,一般流失
13340,44,12,22100.56,4,5,5,活躍 VIP
13341,260,1,775.85,2,1,3,一般流失
13343,177,1,353.43,3,1,2,一般流失
13344,67,3,2543.72,3,3,4,一般活躍
13345,287,1,389.5,2,1,2,一般流失
13346,462,6,299.4,1,4,2,一般流失
13347,69,1,341.36,3,1,2,潛力新客
13348,63,1,233.76,3,1,1,潛力新客
13349,10,1,247.32,5,1,1,潛力新客
13350,15,2,979.12,5,2,3,潛力新客
13351,65,1,373.94,3,1,2,潛力新客
13352,59,1,397.97999999999996,3,1,2,潛力新客
13354,70,1,743.53,3,1,3,潛力新客
13355,121,1,674.7,3,1,3,一般流失
13356,79,1,768.24,3,1,3,潛力新客
13357,256,5,3838.36,2,4,5,沈睡 VIP
13358,268,1,439.03,2,1,2,一般流失
13359,63,2,1043.31,3,2,3,潛力新客
13360,431,4,1553.65,1,3,4,一般流失
13361,471,2,1450.5,1,2,4,一般流失
13362,8,7,5394.07,5,4,5,活躍 VIP
13363,17,3,1723.86,5,3,4,一般活躍
13364,70,1,134.95999999999998,3,1,1,潛力新客
13365,33,2,2225.37,4,2,4,一般活躍
13366,49,1,56.160000000000004,4,1,1,潛力新客
13367,431,1,510.20000000000005,1,1,2,一般流失
13368,256,4,1121.5,2,3,3,一般流失
13369,365,1,616.5600000000001,2,1,2,一般流失
13370,371,1,1509.74,2,1,4,一般流失
13371,504,2,2297.66,1,2,4,一般流失
13372,89,1,378.64,3,1,2,潛力新客
13373,60,6,7587.1900000000005,3,4,5,活躍 VIP
13374,414,2,422.8,1,2,2,一般流失
13375,88,2,1792.23,3,2,4,一般活躍
13376,98,3,1019.76,3,3,3,一般流失
13377,396,2,1552.88,2,2,4,一般流失
13379,25,3,572.56,4,3,2,一般活躍
13380,432,1,62.4,1,1,1,一般流失
13381,31,12,8224.37,4,5,5,活躍 VIP
13382,280,5,1387.58,2,4,4,沈睡 VIP
13383,543,1,305.28000000000003,1,1,2,一般流失
13384,30,11,6680.83,4,5,5,活躍 VIP
13385,329,1,534.57,2,1,2,一般流失
13386,413,2,835.46,1,2,3,一般流失
13387,416,1,189.44,1,1,1,一般流失
13388,130,3,1185.65,3,3,3,一般流失
13389,10,3,797.96,5,3,3,一般活躍
13390,74,1,544.08,3,1,2,潛力新客
13391,203,1,59.8,2,1,1,一般流失
13392,676,1,91.14,1,1,1,一般流失
13393,583,4,1131.45,1,3,3,一般流失
13394,1,19,6621.7,5,5,5,活躍 VIP
13395,184,3,1180.23,3,3,3,一般流失
13396,28,2,1360.99,4,2,4,一般活躍
13397,72,10,3191.87,3,5,5,活躍 VIP
13398,191,2,670.34,2,2,3,一般流失
13399,463,3,275.4,1,3,1,一般流失
13400,582,1,310.83,1,1,2,一般流失
13402,126,4,1535.13,3,3,4,一般流失
13403,17,3,229.5,5,3,1,一般活躍
13404,0,2,252.49,5,2,1,潛力新客
13405,73,6,1213.811,3,4,3,一般活躍
13406,426,2,568.92,1,2,2,一般流失
13407,578,3,2244.7,1,3,4,一般流失
13408,1,106,51733.462,5,5,5,活躍 VIP
13410,23,9,2201.96,4,5,4,活躍 VIP
13411,106,1,213.55,3,1,1,一般流失
13412,619,1,487.34999999999997,1,1,2,一般流失
13413,639,6,429.44,1,4,2,一般流失
13414,133,6,2494.14,3,4,4,沈睡 VIP
13415,472,4,800.67,1,3,3,一般流失
13416,43,3,940.8000000000001,4,3,3,一般活躍
13417,4,6,1669.49,5,4,4,活躍 VIP
13418,11,31,12233.6,5,5,5,活躍 VIP
13419,63,1,221.06,3,1,1,潛力新客
13420,149,2,159.85,3,2,1,一般流失
13421,39,8,4103.12,4,4,5,活躍 VIP
13422,63,1,2626.3,3,1,4,一般活躍
13423,428,1,217.03,1,1,1,一般流失
13424,449,1,572.77,1,1,2,一般流失
13425,107,5,3403.63,3,4,5,沈睡 VIP
13426,0,22,8167.38,5,5,5,活躍 VIP
13427,18,6,1006.53,5,4,3,一般活躍
13428,9,3,499.98,5,3,2,一般活躍
13429,10,4,1006.8,5,3,3,一般活躍
13430,18,2,679.45,5,2,3,潛力新客
13431,66,8,3316.24,3,4,5,活躍 VIP
13432,570,2,439.1,1,2,2,一般流失
13433,500,4,658.3199999999999,1,3,3,一般流失
13434,73,5,1666.8600000000001,3,4,4,活躍 VIP
13435,4,9,4475.2300000000005,5,5,5,活躍 VIP
13436,1,1,196.89,5,1,1,潛力新客
13437,13,7,3408.06,5,4,5,活躍 VIP
13438,546,1,46.5,1,1,1,一般流失
13439,254,3,986.61,2,3,3,一般流失
13440,422,7,1295.25,1,4,4,沈睡 VIP
13441,91,2,720.9,3,2,3,一般流失
13442,666,3,419.87,1,3,2,一般流失
13443,448,6,1280.16,1,4,4,沈睡 VIP
13444,373,2,631.6800000000001,2,2,3,一般流失
13445,625,1,241.89999999999998,1,1,1,一般流失
13446,429,11,3881.89,1,5,5,沈睡 VIP
13447,22,3,1129.14,4,3,3,一般活躍
13448,16,13,9240.87,5,5,5,活躍 VIP
13449,23,1,291.88,4,1,2,潛力新客
13450,26,13,4120.04,4,5,5,活躍 VIP
13451,25,11,7190.92,4,5,5,活躍 VIP
13452,258,3,729.8,2,3,3,一般流失
13453,165,3,781.6899999999999,3,3,3,一般流失
13454,640,1,219.87,1,1,1,一般流失
13455,24,6,2905.93,4,4,4,活躍 VIP
13456,17,6,1766.72,5,4,4,活躍 VIP
13457,688,2,148.22,1,2,1,一般流失
13458,6,16,11959.27,5,5,5,活躍 VIP
13459,624,2,1160.4099999999999,1,2,3,一般流失
13460,28,2,183.44,4,2,1,潛力新客
13461,38,6,4160.0,4,4,5,活躍 VIP
13462,252,5,1153.85,2,4,3,一般流失
13464,57,6,3097.64,4,4,5,活躍 VIP
13465,445,2,931.12,1,2,3,一般流失
13466,183,5,1013.35,3,4,3,一般流失
13467,10,2,1083.71,5,2,3,潛力新客
13468,1,72,13390.51,5,5,5,活躍 VIP
13469,652,1,82.4,1,1,1,一般流失
13470,98,2,165.0,3,2,1,一般流失
13471,0,4,2531.58,5,3,4,一般活躍
13472,463,2,592.24,1,2,2,一般流失
13473,60,8,2657.7599999999998,3,4,4,活躍 VIP
13474,235,3,663.79,2,3,3,一般流失
13475,190,4,1431.78,2,3,4,一般流失
13476,178,5,2061.4700000000003,3,4,4,沈睡 VIP
13477,37,11,2834.17,4,5,4,活躍 VIP
13478,468,5,2215.78,1,4,4,沈睡 VIP
13479,200,4,851.37,2,3,3,一般流失
13480,416,2,627.82,1,2,3,一般流失
13481,45,11,3830.84,4,5,5,活躍 VIP
13482,231,2,336.09,2,2,2,一般流失
13483,65,1,140.34,3,1,1,潛力新客
13484,240,3,790.72,2,3,3,一般流失
13485,232,11,3019.2200000000003,2,5,5,沈睡 VIP
13486,77,3,1122.41,3,3,3,一般活躍
13487,57,5,846.87,4,4,3,一般活躍
13488,16,23,15587.88,5,5,5,活躍 VIP
13489,104,4,449.52,3,3,2,一般流失
13490,653,1,154.25,1,1,1,一般流失
13491,51,27,4566.56,4,5,5,活躍 VIP
13492,135,3,1269.84,3,3,4,一般流失
13493,274,2,618.63,2,2,3,一般流失
13494,311,1,316.26000000000005,2,1,2,一般流失
13495,7,10,5374.26,5,5,5,活躍 VIP
13496,10,2,653.33,5,2,3,潛力新客
13497,282,6,1320.33,2,4,4,沈睡 VIP
13498,729,1,327.38,1,1,2,一般流失
13499,17,5,1159.11,5,4,3,一般活躍
13500,22,4,1466.3,4,3,4,一般活躍
13501,287,3,2885.11,2,3,4,一般流失
13502,16,5,780.5,5,4,3,一般活躍
13503,70,6,1905.39,3,4,4,活躍 VIP
13504,63,1,295.93,3,1,2,潛力新客
13505,72,4,4393.63,3,3,5,一般活躍
13506,315,5,1639.2,2,4,4,沈睡 VIP
13507,2,4,2479.16,5,3,4,一般活躍
13508,243,2,287.05,2,2,1,一般流失
13509,8,8,1114.72,5,4,3,一般活躍
13510,0,11,4558.29,5,5,5,活躍 VIP
13511,676,1,282.76,1,1,1,一般流失
13512,260,4,713.39,2,3,3,一般流失
13513,126,3,824.59,3,3,3,一般流失
13514,73,4,815.9000000000001,3,3,3,一般活躍
